GREEN_SHELL:	.word 64, 64
.byte
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  73  73  34  34  34  34  34  34  34  34  73  73  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  73  73  34  34  34  34  34  34  34  34  73  73  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  73  73  34  34  34  34  44  44  44  44  44  44  34  34  34  34  34  34  73  73  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  73  73  34  34  34  34  44  44  44  44  44  44  34  34  34  34  34  34  73  73  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  34  34  73  73  44  44  44  44  44  44  44  44  44  44  255 255 255 255 34  34  73  73  34  34  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  34  34  73  73  44  44  44  44  44  44  44  44  44  44  255 255 255 255 34  34  73  73  34  34  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  34  34  44  44  44  44  73  73  34  34  34  34  34  34  34  34  34  34  34  34  73  73  44  44  44  44  34  34  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  34  34  44  44  44  44  73  73  34  34  34  34  34  34  34  34  34  34  34  34  73  73  44  44  44  44  34  34  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  34  34  44  44  44  44  53  53  73  73  73  73  73  73  73  73  73  73  73  73  44  44  44  44  44  44  34  34  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  34  34  44  44  44  44  53  53  73  73  73  73  73  73  73  73  73  73  73  73  44  44  44  44  44  44  34  34  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  34  34  44  44  44  44  44  44  73  73  53  53  53  53  53  53  53  53  44  44  34  34  73  73  44  44  44  44  44  44  34  34  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  34  34  44  44  44  44  44  44  73  73  53  53  53  53  53  53  53  53  44  44  34  34  73  73  44  44  44  44  44  44  34  34  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  34  34  44  44  44  44  73  73  53  53  53  53  53  53  53  53  53  53  44  44  44  44  34  34  73  73  44  44  44  44  34  34  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  34  34  44  44  44  44  73  73  53  53  53  53  53  53  53  53  53  53  44  44  44  44  34  34  73  73  44  44  44  44  34  34  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  34  34  44  44  73  73  53  53  53  53  53  53  53  53  53  53  53  53  44  44  44  44  44  44  53  53  73  73  44  44  34  34  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  34  34  44  44  73  73  53  53  53  53  53  53  53  53  53  53  53  53  44  44  44  44  44  44  53  53  73  73  44  44  34  34  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 73  73  34  34  44  44  73  73  53  53  44  44  53  53  53  53  53  53  53  53  53  53  44  44  44  44  44  44  44  44  53  53  73  73  44  44  34  34  73  73  199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 73  73  34  34  44  44  73  73  53  53  44  44  53  53  53  53  53  53  53  53  53  53  44  44  44  44  44  44  44  44  53  53  73  73  44  44  34  34  73  73  199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 73  73  34  34  73  73  44  44  73  73  44  44  44  44  53  53  53  53  53  53  44  44  44  44  44  44  44  44  44  44  73  73  44  44  73  73  34  34  73  73  199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 73  73  34  34  73  73  44  44  73  73  44  44  44  44  53  53  53  53  53  53  44  44  44  44  44  44  44  44  44  44  73  73  44  44  73  73  34  34  73  73  199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 73  73  73  73  53  53  53  53  44  44  73  73  44  44  44  44  44  44  44  44  44  44  44  44  44  44  34  34  73  73  44  44  53  53  53  53  73  73  73  73  199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 73  73  73  73  53  53  53  53  44  44  73  73  44  44  44  44  44  44  44  44  44  44  44  44  44  44  34  34  73  73  44  44  53  53  53  53  73  73  73  73  199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 73  73  73  73  34  34  44  44  44  44  44  44  44  44  73  73  34  34  34  34  34  34  34  34  34  34  34  34  73  73  44  44  44  44  44  44  44  44  34  34  73  73  73  73  199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 73  73  73  73  34  34  44  44  44  44  44  44  44  44  73  73  34  34  34  34  34  34  34  34  34  34  34  34  73  73  44  44  44  44  44  44  44  44  34  34  73  73  73  73  199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 73  73  255 255 73  73  34  34  44  44  44  44  44  44  44  44  73  73  73  73  73  73  73  73  73  73  73  73  53  53  44  44  44  44  44  44  34  34  73  73  255 255 73  73  199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 73  73  255 255 73  73  34  34  44  44  44  44  44  44  44  44  73  73  73  73  73  73  73  73  73  73  73  73  53  53  44  44  44  44  44  44  34  34  73  73  255 255 73  73  199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 73  73  255 255 73  73  34  34  34  34  44  44  44  44  73  73  44  44  44  44  44  44  44  44  44  44  34  34  73  73  44  44  44  44  34  34  34  34  73  73  255 255 73  73  199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 73  73  255 255 73  73  34  34  34  34  44  44  44  44  73  73  44  44  44  44  44  44  44  44  44  44  34  34  73  73  44  44  44  44  34  34  34  34  73  73  255 255 73  73  199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 73  73  183 183 255 255 73  73  73  73  34  34  73  73  44  44  44  44  44  44  44  44  44  44  44  44  44  44  34  34  73  73  34  34  73  73  73  73  255 255 183 183 73  73  199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 73  73  183 183 255 255 73  73  73  73  34  34  73  73  44  44  44  44  44  44  44  44  44  44  44  44  44  44  34  34  73  73  34  34  73  73  73  73  255 255 183 183 73  73  199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 73  73  255 255 255 255 255 255 73  73  73  73  34  34  34  34  34  34  34  34  34  34  34  34  34  34  34  34  73  73  73  73  255 255 255 255 255 255 73  73  199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 73  73  255 255 255 255 255 255 73  73  73  73  34  34  34  34  34  34  34  34  34  34  34  34  34  34  34  34  73  73  73  73  255 255 255 255 255 255 73  73  199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 73  73  183 183 255 255 255 255 255 255 255 255 73  73  73  73  73  73  73  73  73  73  73  73  73  73  73  73  255 255 255 255 255 255 255 255 183 183 73  73  199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 73  73  183 183 255 255 255 255 255 255 255 255 73  73  73  73  73  73  73  73  73  73  73  73  73  73  73  73  255 255 255 255 255 255 255 255 183 183 73  73  199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  183 183 183 183 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 183 183 183 183 73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  183 183 183 183 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 183 183 183 183 73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  73  73  183 183 183 183 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 183 183 183 183 73  73  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  73  73  183 183 183 183 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 255 183 183 183 183 73  73  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  73  73  183 183 183 183 183 183 183 183 183 183 183 183 183 183 183 183 73  73  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  73  73  183 183 183 183 183 183 183 183 183 183 183 183 183 183 183 183 73  73  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  73  73  73  73  73  73  73  73  73  73  73  73  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 73  73  73  73  73  73  73  73  73  73  73  73  73  73  73  73  199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 199 
